side,m1_previous_color,m5_color,m15_color,h1_color,m1_previous_body_bucket,m1_previous_range_bucket,directional_alignment,horizon_minutes,sample_size_train,sample_status_train,success_rate_train,avg_mfe_atr_train,avg_mae_atr_train,avg_return_atr_train,median_return_atr_train,sample_size_test,sample_status_test,success_rate_test,avg_mfe_atr_test,avg_mae_atr_test,avg_return_atr_test,median_return_atr_test,candidate_status
UP,RED,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,13.0,INSUFFICIENT_SAMPLE,0.46153846153846156,3.3063206270186662,2.143948408427601,0.31518213844871656,-1.2648377736745793,10.0,INSUFFICIENT_SAMPLE,0.8,4.8333850709648365,1.0730531716026035,3.458437863908608,1.392737219392449,NOT_STABLE
UP,RED,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,13.0,INSUFFICIENT_SAMPLE,0.3076923076923077,4.464779991888948,3.2128022195064956,1.0824115713171734,-0.1808118081179219,10.0,INSUFFICIENT_SAMPLE,0.8,8.27647335199991,1.7302233804446008,4.9746150551672965,0.9664513322667785,NOT_STABLE
UP,RED,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,13.0,INSUFFICIENT_SAMPLE,0.46153846153846156,8.630179281031017,4.993193294705563,3.477153493491058,0.0,10.0,INSUFFICIENT_SAMPLE,0.6,10.55564217188213,3.4051666337711763,5.19871747838607,0.9484831335423969,NOT_STABLE
UP,RED,RED,GREEN,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,13.0,INSUFFICIENT_SAMPLE,0.6153846153846154,1.1281252550370493,0.9904940717313758,0.16315629558568925,0.2562545989698042,10.0,INSUFFICIENT_SAMPLE,0.6,2.5302650261533968,0.89699230599887,1.3010229175670642,0.194195899306303,NOT_STABLE
UP,RED,RED,GREEN,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,13.0,INSUFFICIENT_SAMPLE,0.6153846153846154,2.099427220289034,1.6861869781677505,0.8918904450022596,0.6343934703066909,10.0,INSUFFICIENT_SAMPLE,0.4,2.8390254374504904,2.0332553025468463,-0.11455418978100673,-0.44540490206674155,NOT_STABLE
UP,RED,RED,GREEN,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,13.0,INSUFFICIENT_SAMPLE,0.46153846153846156,3.1668334399647082,3.1183510996629527,-0.014710478523740496,0.04956726986582793,10.0,INSUFFICIENT_SAMPLE,0.2,2.9438162840208815,3.8743542959549195,-1.7620396290012565,-1.57144718232668,NOT_STABLE
UP,RED,RED,GREEN,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,13.0,INSUFFICIENT_SAMPLE,0.46153846153846156,4.155515171424251,4.517171878725201,-0.7205323445961855,-0.727557027225976,10.0,INSUFFICIENT_SAMPLE,0.4,3.737454855403525,7.526365764848061,-3.9500528601820073,-2.0772404267996922,NOT_STABLE
UP,RED,RED,GREEN,GREEN,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,39.0,INSUFFICIENT_SAMPLE,0.6153846153846154,1.9426167922935758,1.0386246025337025,0.5896742509588108,0.46367521367536,9.0,INSUFFICIENT_SAMPLE,0.7777777777777778,2.174580553758886,0.48451060734210866,1.2580421136913023,1.3062568605928044,NOT_STABLE
UP,RED,RED,GREEN,GREEN,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,39.0,INSUFFICIENT_SAMPLE,0.5897435897435898,2.6881175165192466,2.341917920160544,0.1039662657711483,0.04622067767171367,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,2.8969745715783026,2.446377851068806,0.15669402063070745,0.9655172413794091,NOT_STABLE
UP,RED,RED,GREEN,GREEN,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,39.0,INSUFFICIENT_SAMPLE,0.5384615384615384,3.4728641593679686,3.8829843983068892,-0.6424977817381747,-0.7723203484151608,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,3.3002416677912305,3.6715905096819292,-1.7147065900107947,-0.020178725857669756,NOT_STABLE
UP,RED,RED,GREEN,GREEN,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,39.0,INSUFFICIENT_SAMPLE,0.5128205128205128,4.646564544132033,5.012919830880113,-0.16560524299892448,-1.2738515901060317,9.0,INSUFFICIENT_SAMPLE,0.7777777777777778,6.639002689637601,4.860947720913207,1.3000726231976256,4.622368964093661,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,36.0,INSUFFICIENT_SAMPLE,0.5277777777777778,1.3840864157714572,1.5991377482385003,-0.2035300163876973,-0.13739665642381238,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,1.112354772586013,0.9383889898861075,0.30071824009768844,0.039563988696094336,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,36.0,INSUFFICIENT_SAMPLE,0.5277777777777778,2.5026279316351516,2.522264075894224,0.02399250606374632,-0.5727148311094384,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,2.2142422514683986,1.272566318140877,0.888728502869536,1.3844731977820182,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,36.0,INSUFFICIENT_SAMPLE,0.5277777777777778,4.125267061330913,3.2494835924190593,0.49732933778880906,-0.8457670749245731,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,3.503976917388224,1.7487469865300918,1.4340295217605585,2.5928853754942907,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,36.0,INSUFFICIENT_SAMPLE,0.5555555555555556,6.1229415645157665,4.473628320126369,0.7718827804344583,-0.18993384626102305,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,5.104839484317386,3.6426963814696793,0.698551784157239,2.8707539353774587,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,30.0,INSUFFICIENT_SAMPLE,0.5,1.387684324968671,1.1285907072388244,0.019894343262851354,-0.009779183577534871,9.0,INSUFFICIENT_SAMPLE,0.7777777777777778,2.2207478004380343,1.0583816926517984,0.5684452263249912,0.3530824659728327,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,30.0,INSUFFICIENT_SAMPLE,0.5333333333333333,2.5823711374075704,1.9360657096479057,0.7210264626938738,0.8065368855106043,9.0,INSUFFICIENT_SAMPLE,0.8888888888888888,3.2247725730155166,1.8500445385469126,0.40675394961911576,1.099223468507568,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,30.0,INSUFFICIENT_SAMPLE,0.6,3.95834478003658,2.9707559184541354,0.7318280235160424,0.4419715481474993,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,3.732515919568231,2.6823514465777,0.6804870185117474,1.3085993672706875,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,30.0,INSUFFICIENT_SAMPLE,0.5666666666666667,5.726043449175687,3.7556561269618363,0.6810520253056698,0.11347083021125534,9.0,INSUFFICIENT_SAMPLE,0.7777777777777778,6.111603624005858,3.088125804668052,2.4918190288298736,1.1202333819546213,NOT_STABLE
UP,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,27.0,INSUFFICIENT_SAMPLE,0.5925925925925926,1.4507309281269172,0.6935846073620211,0.4576247398883776,0.12451923076919022,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,1.6978131623677915,1.082196337163545,0.4290841508850424,-0.13450608930988575,NOT_STABLE
UP,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,27.0,INSUFFICIENT_SAMPLE,0.6296296296296297,4.015105546115065,1.480483743963552,2.160114474059314,1.2366247755834447,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,2.091954025738795,2.1119541165911366,-0.6426693921869159,-0.38636363636345683,NOT_STABLE
UP,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,27.0,INSUFFICIENT_SAMPLE,0.5925925925925926,5.034039638723551,2.251997330998402,2.4054882188977853,1.1553398058251496,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,3.166548910645438,2.6317618328436745,-0.0022381062812610133,0.28795669824077785,NOT_STABLE
UP,RED,GREEN,RED,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,27.0,INSUFFICIENT_SAMPLE,0.6296296296296297,8.825745835078623,3.2317166811443485,4.954915329324579,2.6029126213592426,9.0,INSUFFICIENT_SAMPLE,0.7777777777777778,4.800744341689519,3.8897749344751684,1.0454039831473356,1.9929634641406508,NOT_STABLE
UP,RED,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,24.0,INSUFFICIENT_SAMPLE,0.4583333333333333,1.0130759216076457,1.2631757168307483,0.028923462036540986,0.2703455168474318,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,1.2162211467525788,1.0416393322594892,0.07229670342505162,0.19236641221379983,NOT_STABLE
UP,RED,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,24.0,INSUFFICIENT_SAMPLE,0.5416666666666666,2.3484313925088816,2.3173734819477203,-0.26519756454385585,-0.36080246919947645,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,1.9812496703110827,1.5010122716920062,0.12084032638767489,0.6247723132971522,NOT_STABLE
UP,RED,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,24.0,INSUFFICIENT_SAMPLE,0.5,3.688835730476337,3.699751552216442,0.6215723083393412,-0.25405312491777093,9.0,INSUFFICIENT_SAMPLE,0.4444444444444444,3.5796036789675205,2.392923864644655,0.6093403226871701,-1.4025500910744468,NOT_STABLE
UP,RED,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,24.0,INSUFFICIENT_SAMPLE,0.5416666666666666,4.5856282559907315,6.321584007367849,-0.47007367828143004,1.458513507792623,9.0,INSUFFICIENT_SAMPLE,0.3333333333333333,5.589873413781314,3.6750740870508127,2.2271667990574837,-1.4153005464481303,NOT_STABLE
DOWN,GREEN,RED,RED,RED,STRONG_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,5,20.0,INSUFFICIENT_SAMPLE,0.5,1.6764422419890679,1.0739509645808458,0.610540413413265,0.08502915529882228,9.0,INSUFFICIENT_SAMPLE,0.1111111111111111,0.5350273789329321,1.4078421087807445,-0.5038328856122661,-0.644145077720131,NOT_STABLE
DOWN,GREEN,RED,RED,RED,STRONG_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,15,20.0,INSUFFICIENT_SAMPLE,0.65,3.373051353495037,3.661607088799518,-0.32427444153292767,1.1594416839485997,9.0,INSUFFICIENT_SAMPLE,0.1111111111111111,0.9800958545875608,2.1936044491884257,-0.30249343442661747,-0.6412849494348125,NOT_STABLE
DOWN,GREEN,RED,RED,RED,STRONG_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,30,20.0,INSUFFICIENT_SAMPLE,0.6,4.960436705804698,4.310768551254693,0.02606833209535573,1.4294230195903967,9.0,INSUFFICIENT_SAMPLE,0.2222222222222222,1.8923480629895388,2.882281593109877,-0.886975982662273,-1.5907036797934482,NOT_STABLE
DOWN,GREEN,RED,RED,RED,STRONG_BODY,EXPANSION_RANGE,FULL_ALIGNMENT,60,20.0,INSUFFICIENT_SAMPLE,0.7,6.778564429910487,4.852024160367025,0.22193304271039835,0.9325447343953581,9.0,INSUFFICIENT_SAMPLE,0.3333333333333333,2.842927786164468,4.2468711572316105,-0.8025946305580856,-2.6571691176472134,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,12.0,INSUFFICIENT_SAMPLE,0.5833333333333334,1.2552265206052449,0.7573044563126318,0.5721183488348419,0.798768884037133,9.0,INSUFFICIENT_SAMPLE,0.6666666666666666,0.9647358545302378,0.9970995313019474,0.13543647958717664,0.7826834862384567,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,12.0,INSUFFICIENT_SAMPLE,0.6666666666666666,3.204181386538836,1.2240672929340306,1.6500389081995372,1.8227764320859539,9.0,INSUFFICIENT_SAMPLE,0.4444444444444444,2.1115482750821726,1.8482702256015324,-0.14746361066701746,-0.9830073741581599,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,12.0,INSUFFICIENT_SAMPLE,0.6666666666666666,4.579827654162863,1.8573808627529838,2.0592405328673915,1.8461670843598628,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,3.478483723424067,2.5344076125436152,1.157372192802864,1.533622559653293,NOT_STABLE
DOWN,GREEN,GREEN,RED,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,12.0,INSUFFICIENT_SAMPLE,0.6666666666666666,6.191513729464269,2.5201798022764974,2.1134477199367194,1.4154096879063391,9.0,INSUFFICIENT_SAMPLE,0.5555555555555556,4.349247698571273,2.7817418827215743,1.356357555448334,2.008165487207582,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,5,38.0,INSUFFICIENT_SAMPLE,0.5526315789473685,1.347677680463952,0.9135050986454888,0.2609930805448892,0.4909337811929536,8.0,INSUFFICIENT_SAMPLE,0.75,1.3113081006429728,0.9488136904408593,0.2623346033157173,0.45337826565277534,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,15,38.0,INSUFFICIENT_SAMPLE,0.5526315789473685,2.439419147858704,2.072650759804376,0.09029017401678414,0.30701581490144997,8.0,INSUFFICIENT_SAMPLE,0.875,3.317369180385035,1.458408532372298,1.8752613585929563,1.4002995320974296,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,30,38.0,INSUFFICIENT_SAMPLE,0.5263157894736842,3.1131350761527568,3.1979073308085426,-0.4783211559426388,-0.2813405925565479,8.0,INSUFFICIENT_SAMPLE,0.75,5.460531699047868,1.8044004488424883,2.939115527907001,1.691386209414925,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,STRONG_BODY,LOW_RANGE,PARTIAL_ALIGNMENT,60,38.0,INSUFFICIENT_SAMPLE,0.5263157894736842,5.276020559539778,4.463313517831517,0.7519636522958212,0.34550959000213843,8.0,INSUFFICIENT_SAMPLE,0.75,6.462043885292708,3.289634735977698,2.4467253152710264,1.5385549760974127,NOT_STABLE
UP,RED,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,33.0,INSUFFICIENT_SAMPLE,0.3939393939393939,1.1107981643949627,1.2811565519035915,-0.16915738269991637,-0.4194552529185436,8.0,INSUFFICIENT_SAMPLE,0.25,0.617056856067373,1.9560699869767704,-0.7160820350576421,-0.8830435515444579,NOT_STABLE
UP,RED,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,33.0,INSUFFICIENT_SAMPLE,0.45454545454545453,2.4160189295814614,2.250340991127736,0.38910737824749336,-0.531961591220769,8.0,INSUFFICIENT_SAMPLE,0.125,1.249056327301909,3.8602276450232167,-1.6870511805728405,-2.2692754306207803,NOT_STABLE
UP,RED,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,33.0,INSUFFICIENT_SAMPLE,0.42424242424242425,3.5615873646225285,3.6130610695018013,-0.16898239727574976,-0.1815502505159812,8.0,INSUFFICIENT_SAMPLE,0.125,1.8777383429114316,5.552200533395107,-2.2398730344204796,-0.5442712648860847,NOT_STABLE
UP,RED,GREEN,GREEN,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,33.0,INSUFFICIENT_SAMPLE,0.48484848484848486,4.550525512790227,5.669638309022701,-0.5223064467018793,-0.6746987951811104,8.0,INSUFFICIENT_SAMPLE,0.125,2.234154550276078,7.643706443237481,-4.653462652622049,-4.068695956966551,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,28.0,INSUFFICIENT_SAMPLE,0.4642857142857143,1.1455275014624584,1.6149907100006125,-0.43362001974160946,-0.17210219982877734,7.0,INSUFFICIENT_SAMPLE,0.5714285714285714,2.262998847685176,1.243570844836832,1.0598034616260161,2.2054594707230195,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,28.0,INSUFFICIENT_SAMPLE,0.39285714285714285,1.783102389845792,2.9807859818605777,-0.8668416141300787,-0.558758742152671,7.0,INSUFFICIENT_SAMPLE,0.7142857142857143,3.8219059075195223,1.3769244337883875,2.2121960330316512,2.0630630630630353,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,28.0,INSUFFICIENT_SAMPLE,0.39285714285714285,2.5316126186283054,4.317339999515896,-1.7737537791374585,-1.6156717350681489,7.0,INSUFFICIENT_SAMPLE,0.8571428571428571,5.024417361529674,1.4512754646611497,2.4564927127805296,1.546546546546441,NOT_STABLE
DOWN,GREEN,RED,GREEN,RED,SMALL_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,28.0,INSUFFICIENT_SAMPLE,0.39285714285714285,4.327545650881152,5.438433059985817,-0.7272201028078206,-1.8678975272060763,7.0,INSUFFICIENT_SAMPLE,0.8571428571428571,6.882705423451491,1.78551176389015,4.275995643194704,4.657657657657598,NOT_STABLE
UP,RED,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,17.0,INSUFFICIENT_SAMPLE,0.5882352941176471,1.4242696302770776,1.04103214107598,0.1667045738552037,0.41597661958150295,7.0,INSUFFICIENT_SAMPLE,0.5714285714285714,1.0469464984583394,1.0491753514423046,-0.07960605151955547,0.04300341296935121,NOT_STABLE
UP,RED,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,17.0,INSUFFICIENT_SAMPLE,0.5882352941176471,2.1996796285745357,1.6864844437674777,0.573886174862237,0.44882193897257855,7.0,INSUFFICIENT_SAMPLE,0.7142857142857143,2.291402813028173,1.720643410347531,0.8460726974996378,0.6414934238438217,NOT_STABLE
UP,RED,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,17.0,INSUFFICIENT_SAMPLE,0.5882352941176471,3.1223349745342075,2.467088025572861,0.3972873807148246,0.0433436532504065,7.0,INSUFFICIENT_SAMPLE,0.42857142857142855,2.8954836928354406,2.6419575719713144,0.06361748030875651,0.7184259505448264,NOT_STABLE
UP,RED,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,17.0,INSUFFICIENT_SAMPLE,0.5294117647058824,4.635636558328326,4.560376981254895,0.6300257194335739,1.1025260029715693,7.0,INSUFFICIENT_SAMPLE,0.2857142857142857,4.008376474812471,3.353026859163812,1.0982854584488708,0.42157712305010137,NOT_STABLE
DOWN,GREEN,GREEN,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,13.0,INSUFFICIENT_SAMPLE,0.38461538461538464,1.0078706034357463,1.1280607363446724,-0.16681894616163012,0.22557172557169378,7.0,INSUFFICIENT_SAMPLE,0.42857142857142855,1.637165635123053,0.5806520554388733,0.6194036796849474,-0.28416779431669076,NOT_STABLE
DOWN,GREEN,GREEN,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,13.0,INSUFFICIENT_SAMPLE,0.38461538461538464,1.876476636714116,2.7833548139772435,-1.139254415850064,-0.4143544210137866,7.0,INSUFFICIENT_SAMPLE,0.42857142857142855,2.230549327849406,2.3916549577253,-0.7269467942458123,0.6305818673883372,NOT_STABLE
DOWN,GREEN,GREEN,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,13.0,INSUFFICIENT_SAMPLE,0.3076923076923077,3.342560022480488,4.692058616720749,-1.575086825390286,-0.7147613762486759,7.0,INSUFFICIENT_SAMPLE,0.42857142857142855,2.6987740712500425,3.431391812340771,-1.465811848480969,-1.7491075981646693,NOT_STABLE
DOWN,GREEN,GREEN,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,13.0,INSUFFICIENT_SAMPLE,0.3076923076923077,3.9982757823982835,6.026697012835554,-2.1234549777302303,-2.3393970893969462,7.0,INSUFFICIENT_SAMPLE,0.42857142857142855,5.442009693002601,3.896998849487175,2.785125081640603,4.07490820073447,NOT_STABLE
UP,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,5,40.0,INSUFFICIENT_SAMPLE,0.55,1.1563439706044627,1.0942551272105658,-0.02917446159647753,-0.051555176081920374,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,2.173783403722579,0.36660064778045065,1.7997587817698062,1.4403314016240256,NOT_STABLE
UP,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,15,40.0,INSUFFICIENT_SAMPLE,0.55,2.217533562777505,1.7520759292577295,0.4918446244985953,0.11083482976136522,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,3.32746463039985,0.8531583089914728,2.1579489950299235,1.3783430464606568,NOT_STABLE
UP,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,30,40.0,INSUFFICIENT_SAMPLE,0.575,3.2562242000385995,2.436922803798194,0.6782063964887067,0.403887230722058,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,4.178068248890494,0.8531583089914728,1.8425107767976199,1.1004802153194202,NOT_STABLE
UP,RED,GREEN,GREEN,GREEN,STRONG_BODY,LOW_RANGE,FULL_ALIGNMENT,60,40.0,INSUFFICIENT_SAMPLE,0.55,5.22993712084168,4.439929405189938,0.6092784884678626,0.872161075277591,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,4.967846434156978,1.8797617055181786,0.3852427849927203,1.0387486057049962,NOT_STABLE
UP,RED,GREEN,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,26.0,INSUFFICIENT_SAMPLE,0.4230769230769231,1.0929756942810764,1.1493556215868979,-0.09723851665980421,0.009310335846086037,6.0,INSUFFICIENT_SAMPLE,0.16666666666666666,0.4253578617674578,2.8607644339129163,-1.5046247178335344,-1.366573998364804,NOT_STABLE
UP,RED,GREEN,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,26.0,INSUFFICIENT_SAMPLE,0.38461538461538464,1.7401924739310273,2.1170857687826734,-0.25764398761253854,-0.44998162791574614,6.0,INSUFFICIENT_SAMPLE,0.16666666666666666,0.7958948850870452,3.3531393931439823,-1.7502255793384052,-1.2628389868734151,NOT_STABLE
UP,RED,GREEN,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,26.0,INSUFFICIENT_SAMPLE,0.38461538461538464,2.390554768922396,2.6243327139817576,0.18764757522495995,-0.5881302194686381,6.0,INSUFFICIENT_SAMPLE,0.3333333333333333,3.8834653396564267,4.725790575863619,-1.1270298383123218,-0.5505033807720474,NOT_STABLE
UP,RED,GREEN,RED,RED,MEDIUM_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,26.0,INSUFFICIENT_SAMPLE,0.3076923076923077,3.207515775007409,4.289133990428612,-0.9537042221176436,-0.6979095569443743,6.0,INSUFFICIENT_SAMPLE,0.5,6.161056026888661,6.173780233966208,2.1077268347267806,0.24482722295066728,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,19.0,INSUFFICIENT_SAMPLE,0.7894736842105263,1.459179993405822,0.8223235898743436,0.50078855179384,0.5440414507770758,6.0,INSUFFICIENT_SAMPLE,0.3333333333333333,0.9287762220033865,1.2207035671840234,-0.2898932139649315,-0.5232635264439675,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,19.0,INSUFFICIENT_SAMPLE,0.5789473684210527,2.5714795158443797,1.713343943234619,1.2500469652878163,0.9614866684622964,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,4.010859750119206,3.098902963210925,1.308241486563864,1.9992769224077351,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,19.0,INSUFFICIENT_SAMPLE,0.631578947368421,4.283494371528957,2.1638610097276514,1.8948400682978634,1.4478858066255273,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,5.293614612481927,3.251307201189745,1.6344228159989111,0.20507535460990445,NOT_STABLE
DOWN,GREEN,GREEN,GREEN,RED,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,60,19.0,INSUFFICIENT_SAMPLE,0.6842105263157895,6.283514244267357,3.0642338022374993,2.884306073377145,1.9823651452278315,6.0,INSUFFICIENT_SAMPLE,0.6666666666666666,6.592662872465127,5.30545898904345,0.1581401854725022,0.015259308510497727,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,5,18.0,INSUFFICIENT_SAMPLE,0.5,1.3632883446528297,1.7566025378318963,-0.5270544409240588,0.13169650600781957,6.0,INSUFFICIENT_SAMPLE,0.5,1.1757497996776711,0.858830482735934,-0.012237374209253998,0.16268499271757297,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,15,18.0,INSUFFICIENT_SAMPLE,0.6666666666666666,2.6527845426006333,2.374223169484036,0.08257461490141361,0.6434906589285787,6.0,INSUFFICIENT_SAMPLE,0.6666666666666666,2.29856377758994,1.0022599699154189,1.0798916566792192,1.0142594896721753,NOT_STABLE
DOWN,GREEN,RED,RED,GREEN,STRONG_BODY,EXPANSION_RANGE,PARTIAL_ALIGNMENT,30,18.0,INSUFFICIENT_SAMPLE,0.5555555555555556,3.4117592849126943,3.1034590245590543,-0.7680857672843445,-0.4121139756649775,6.0,INSUFFICIENT_SAMPLE,0.8333333333333334,4.14653962464453,1.086401384056807,1.9376207635392813,1.8394937711222155,NOT_STABLE
